,itemId,count,popClass
446,1609,10,1
3200,11428,10,1
4521,16217,10,1
2643,9468,10,1
2600,9321,10,1
3706,13323,9,1
3424,12265,9,1
4932,17728,9,1
2965,10600,9,1
811,2996,9,1
3726,13362,9,1
4700,16863,9,1
2935,10499,9,1
3729,13368,9,1
559,2025,9,1
1519,5495,9,1
4701,16867,9,1
3694,13283,9,1
572,2076,9,1
1528,5529,9,1
1523,5514,9,1
4415,15831,9,1
2562,9177,9,1
1308,4746,9,1
3904,13975,9,1
1515,5487,9,1
976,3531,9,1
3148,11238,9,1
1385,5013,9,1
3490,12521,9,1
3807,13649,9,1
4085,14614,9,1
4154,14867,9,1
3463,12414,9,1
3408,12208,9,1
4,12,9,1
755,2773,9,1
1136,4066,9,1
4164,14897,9,1
4863,17483,9,1
1278,4635,9,1
4100,14657,9,1
169,568,9,1
1397,5057,9,1
4102,14681,9,1
2380,8578,9,1
1272,4623,9,1
3342,11963,9,1
1814,6481,9,1
3494,12533,9,1
3522,12637,9,1
3050,10885,9,1
608,2222,9,1
3326,11885,9,1
3007,10740,9,1
3327,11897,9,1
4895,17602,9,1
1856,6624,9,1
4070,14562,9,1
1668,5986,9,1
4425,15879,9,1
3016,10777,9,1
3217,11510,9,1
47,144,9,1
4684,16807,9,1
2510,9021,9,1
2509,9019,9,1
3026,10800,9,1
4594,16477,9,1
3028,10804,9,1
2294,8256,9,1
3514,12608,9,1
841,3091,9,1
4793,17217,9,1
4197,15030,9,1
1461,5267,9,1
1993,7140,9,1
1737,6211,9,1
46,142,9,1
1734,6198,9,1
4328,15489,9,1
4743,17024,9,1
2040,7311,9,1
2655,9515,9,1
1586,5737,9,1
3171,11321,9,1
1011,3655,9,1
2770,9918,9,1
1689,6062,9,1
4131,14790,9,1
1041,3760,9,1
4796,17224,9,1
921,3362,9,1
4552,16342,9,1
3580,12866,9,1
494,1787,9,1
2749,9822,9,1
3630,13018,9,1
3985,14267,9,1
983,3550,9,1
385,1398,9,1
2923,10456,9,1
1414,5110,9,1
2850,10195,9,1
885,3231,9,1
4765,17091,9,1
2856,10206,9,1
4318,15441,9,1
1927,6905,9,1
879,3219,9,1
4387,15752,9,1
1056,3802,9,1
533,1937,9,1
411,1487,9,1
2813,10056,9,1
349,1228,9,1
223,779,8,1
1714,6129,8,1
2448,8802,8,1
4662,16723,8,1
1384,5012,8,1
304,1063,8,1
783,2895,8,1
2296,8270,8,1
3226,11538,8,1
1825,6511,8,1
3137,11195,8,1
1658,5942,8,1
2068,7398,8,1
3771,13543,8,1
1507,5461,8,1
3893,13936,8,1
1431,5180,8,1
631,2327,8,1
2268,8151,8,1
92,301,8,1
3234,11557,8,1
2437,8761,8,1
4943,17765,8,1
4643,16663,8,1
2775,9934,8,1
183,612,8,1
754,2770,8,1
3621,12994,8,1
3603,12935,8,1
1640,5887,8,1
430,1565,8,1
994,3585,8,1
3976,14246,8,1
2793,9990,8,1
1482,5375,8,1
414,1490,8,1
731,2682,8,1
2795,9993,8,1
4238,15180,8,1
1790,6388,8,1
703,2600,8,1
3488,12511,8,1
4652,16699,8,1
454,1639,8,1
452,1623,8,1
955,3477,8,1
3822,13690,8,1
2047,7327,8,1
89,293,8,1
1805,6453,8,1
3395,12151,8,1
88,287,8,1
2414,8696,8,1
3858,13831,8,1
3625,13003,8,1
1493,5412,8,1
3481,12496,8,1
3091,11046,8,1
4265,15268,8,1
4681,16795,8,1
2723,9736,8,1
1842,6568,8,1
2019,7228,8,1
831,3061,8,1
892,3243,8,1
3908,13992,8,1
4257,15249,8,1
515,1846,8,1
60,182,8,1
2563,9179,8,1
2666,9568,8,1
1875,6696,8,1
3720,13347,8,1
2895,10368,8,1
3151,11246,8,1
1952,7005,8,1
1871,6685,8,1
2675,9595,8,1
4457,16021,8,1
4499,16134,8,1
2963,10591,8,1
529,1914,8,1
2886,10340,8,1
128,441,8,1
875,3211,8,1
3382,12109,8,1
2934,10494,8,1
3453,12383,8,1
150,515,8,1
2626,9407,8,1
3692,13275,8,1
48,146,8,1
4718,16934,8,1
4717,16933,8,1
4044,14461,8,1
3548,12749,8,1
1599,5780,8,1
2204,7920,8,1
560,2031,8,1
2647,9492,8,1
564,2046,8,1
345,1217,8,1
913,3340,8,1
3471,12444,8,1
368,1304,8,1
4424,15877,8,1
1973,7065,8,1
1971,7062,8,1
3375,12080,8,1
4503,16151,8,1
3650,13101,8,1
3651,13106,8,1
2710,9709,8,1
923,3365,8,1
3457,12396,8,1
3286,11718,8,1
3142,11215,8,1
1961,7029,8,1
135,453,8,1
607,2221,8,1
1570,5689,8,1
2114,7558,8,1
1604,5792,8,1
1862,6644,8,1
1098,3912,8,1
2541,9127,8,1
4217,15098,8,1
4697,16851,8,1
598,2196,8,1
1698,6088,8,1
2530,9096,8,1
1018,3681,8,1
3310,11830,7,1
162,545,7,1
4869,17502,7,1
20,65,7,1
3352,11990,7,1
143,496,7,1
3196,11414,7,1
154,522,7,1
3417,12235,7,1
3336,11934,7,1
85,277,7,1
97,318,7,1
1453,5246,7,1
27,85,7,1
171,573,7,1
23,70,7,1
3248,11609,7,1
3179,11357,7,1
4901,17623,7,1
3267,11668,7,1
4106,14695,7,1
2389,8604,7,1
2612,9373,7,1
3830,13719,7,1
172,578,7,1
693,2570,7,1
4040,14448,7,1
4412,15823,7,1
4622,16599,7,1
745,2741,7,1
4611,16557,7,1
1647,5910,7,1
4350,15585,7,1
2317,8342,7,1
1651,5915,7,1
780,2883,7,1
4035,14415,7,1
2308,8318,7,1
3879,13893,7,1
2302,8285,7,1
1915,6854,7,1
673,2492,7,1
2444,8787,7,1
4472,16053,7,1
4708,16900,7,1
1857,6628,7,1
575,2089,7,1
3718,13343,7,1
1099,3916,7,1
589,2156,7,1
4471,16051,7,1
1888,6750,7,1
2458,8843,7,1
617,2258,7,1
1299,4714,7,1
2495,8969,7,1
1897,6777,7,1
4481,16080,7,1
1073,3857,7,1
4669,16757,7,1
1935,6936,7,1
2292,8245,7,1
4602,16514,7,1
1699,6089,7,1
2151,7689,7,1
1238,4505,7,1
1730,6185,7,1
4560,16378,7,1
1697,6086,7,1
2115,7559,7,1
3940,14116,7,1
2108,7543,7,1
2157,7709,7,1
2105,7538,7,1
926,3378,7,1
971,3519,7,1
4540,16290,7,1
2058,7374,7,1
4532,16271,7,1
2029,7274,7,1
2003,7183,7,1
2164,7752,7,1
791,2918,7,1
3902,13972,7,1
4601,16507,7,1
4355,15599,7,1
4596,16486,7,1
2276,8183,7,1
1038,3752,7,1
1010,3653,7,1
2238,8044,7,1
2229,7995,7,1
2182,7823,7,1
822,3031,7,1
834,3068,7,1
3909,13998,7,1
849,3123,7,1
1009,3643,7,1
3911,14004,7,1
3996,14304,7,1
3714,13337,7,1
1716,6135,7,1
2863,10233,7,1
4804,17268,7,1
2939,10513,7,1
4281,15312,7,1
2928,10470,7,1
306,1070,7,1
1140,4077,7,1
1153,4143,7,1
309,1079,7,1
212,736,7,1
1826,6518,7,1
344,1209,7,1
357,1251,7,1
2613,9374,7,1
4311,15416,7,1
2855,10205,7,1
3590,12908,7,1
2845,10175,7,1
298,1038,7,1
3549,12753,7,1
2952,10553,7,1
2970,10619,7,1
3502,12551,7,1
238,827,7,1
3029,10812,7,1
4290,15340,7,1
3512,12602,7,1
4221,15106,7,1
4444,15951,7,1
4108,14699,7,1
1812,6471,7,1
3513,12604,7,1
3524,12641,7,1
3001,10718,7,1
2988,10671,7,1
2981,10659,7,1
3535,12696,7,1
372,1321,7,1
383,1396,7,1
3045,10874,7,1
2826,10106,7,1
2699,9670,7,1
4865,17488,7,1
4076,14585,7,1
2690,9649,7,1
180,605,7,1
2683,9618,7,1
2682,9615,7,1
1837,6549,7,1
4186,14991,7,1
1589,5748,7,1
4455,16015,7,1
1314,4764,7,1
1487,5393,7,1
1592,5757,7,1
1593,5763,7,1
4191,15008,7,1
474,1717,7,1
2725,9744,7,1
1830,6530,7,1
4773,17126,7,1
3600,12930,7,1
4766,17092,7,1
1143,4102,7,1
2779,9945,7,1
2760,9867,7,1
2747,9816,7,1
1117,4004,7,1
2746,9815,7,1
464,1676,7,1
3634,13044,7,1
3086,11036,7,1
2734,9769,7,1
1567,5676,7,1
3479,12485,7,1
4286,15327,7,1
4926,17695,6,1
4068,14556,6,1
3372,12068,6,1
4407,15806,6,1
4083,14605,6,1
4494,16117,6,1
3363,12037,6,1
4488,16093,6,1
4484,16085,6,1
4934,17733,6,1
4056,14499,6,1
3355,12001,6,1
4396,15778,6,1
4459,16026,6,1
3472,12445,6,1
4529,16261,6,1
3435,12320,6,1
3751,13467,6,1
3750,13465,6,1
3734,13406,6,1
3715,13338,6,1
4702,16873,6,1
4181,14974,6,1
3684,13241,6,1
3679,13215,6,1
3666,13157,6,1
3640,13071,6,1
4683,16804,6,1
3442,12353,6,1
3592,12917,6,1
4305,15399,6,1
4816,17316,6,1
4242,15188,6,1
4871,17515,6,1
3492,12528,6,1
4230,15139,6,1
3484,12502,6,1
4689,16820,6,1
3775,13554,6,1
4924,17691,6,1
3887,13919,6,1
3947,14136,6,1
4561,16383,6,1
4267,15273,6,1
3915,14012,6,1
3385,12114,6,1
4573,16416,6,1
3901,13969,6,1
3896,13949,6,1
4595,16484,6,1
3882,13901,6,1
4674,16773,6,1
3874,13884,6,1
4621,16595,6,1
4165,14902,6,1
4646,16680,6,1
4656,16708,6,1
3815,13667,6,1
3806,13647,6,1
3796,13615,6,1
4670,16762,6,1
3833,13724,6,1
4944,17767,6,1
1667,5985,6,1
2837,10146,6,1
1376,4997,6,1
2947,10541,6,1
1390,5024,6,1
1449,5241,6,1
1456,5252,6,1
1483,5376,6,1
1500,5431,6,1
1578,5711,6,1
1610,5804,6,1
2893,10364,6,1
1622,5830,6,1
1624,5832,6,1
1662,5959,6,1
2877,10296,6,1
1707,6109,6,1
1738,6212,6,1
1763,6280,6,1
2852,10200,6,1
1772,6320,6,1
1777,6338,6,1
1782,6359,6,1
2839,10156,6,1
1793,6399,6,1
1353,4901,6,1
2566,9183,6,1
1267,4597,6,1
3072,10971,6,1
878,3218,6,1
884,3228,6,1
904,3307,6,1
937,3424,6,1
941,3431,6,1
3125,11154,6,1
3103,11086,6,1
1007,3639,6,1
1032,3727,6,1
3090,11044,6,1
1079,3873,6,1
1221,4421,6,1
3067,10941,6,1
1151,4139,6,1
1154,4154,6,1
1163,4193,6,1
1173,4226,6,1
1174,4228,6,1
1175,4230,6,1
3024,10795,6,1
1179,4241,6,1
3014,10765,6,1
1798,6423,6,1
1828,6520,6,1
3164,11290,6,1
2816,10068,6,1
2694,9663,6,1
2205,7921,6,1
2264,8125,6,1
2293,8251,6,1
2309,8321,6,1
2310,8322,6,1
2328,8378,6,1
2331,8391,6,1
2345,8443,6,1
2359,8495,6,1
2385,8597,6,1
2648,9493,6,1
2427,8726,6,1
2436,8757,6,1
2446,8794,6,1
2450,8811,6,1
2466,8864,6,1
2474,8890,6,1
2479,8921,6,1
2491,8956,6,1
2602,9328,6,1
2533,9102,6,1
2545,9138,6,1
2149,7687,6,1
2695,9665,6,1
2120,7565,6,1
1950,6995,6,1
1903,6819,6,1
1904,6821,6,1
1905,6825,6,1
1911,6841,6,1
1916,6857,6,1
1922,6881,6,1
1930,6926,6,1
1939,6947,6,1
1948,6990,6,1
2765,9887,6,1
1967,7044,6,1
2113,7553,6,1
2762,9879,6,1
2759,9866,6,1
2754,9851,6,1
1976,7078,6,1
2028,7268,6,1
2726,9750,6,1
2060,7377,6,1
2088,7467,6,1
2091,7498,6,1
2101,7530,6,1
821,3028,6,1
1271,4613,6,1
471,1698,6,1
3239,11579,6,1
356,1247,6,1
360,1268,6,1
374,1325,6,1
379,1356,6,1
402,1461,6,1
424,1536,6,1
3245,11603,6,1
484,1750,6,1
292,1014,6,1
527,1904,6,1
3227,11540,6,1
546,1977,6,1
630,2321,6,1
656,2444,6,1
667,2477,6,1
672,2491,6,1
293,1016,6,1
276,959,6,1
722,2652,6,1
67,204,6,1
3,10,6,1
21,66,6,1
25,80,6,1
30,94,6,1
32,98,6,1
34,102,6,1
35,103,6,1
3328,11900,6,1
275,958,6,1
74,246,6,1
101,336,6,1
113,366,6,1
123,412,6,1
200,691,6,1
239,828,6,1
271,946,6,1
692,2569,6,1
2580,9239,6,1
3167,11300,6,1
3181,11361,6,1
786,2906,6,1
771,2832,6,1
793,2933,6,1
723,2653,6,1
776,2859,6,1
2018,7227,5,1
3981,14255,5,1
260,910,5,1
3987,14270,5,1
2013,7214,5,1
2022,7246,5,1
4527,16249,5,1
3999,14318,5,1
2031,7277,5,1
4478,16076,5,1
250,860,5,1
3970,14223,5,1
4005,14346,5,1
2070,7407,5,1
2080,7449,5,1
247,845,5,1
4528,16254,5,1
4849,17451,5,1
202,704,5,1
2117,7561,5,1
959,3488,5,1
185,616,5,1
2131,7616,5,1
148,512,5,1
1991,7137,5,1
4522,16221,5,1
1979,7089,5,1
4790,17204,5,1
1874,6694,5,1
1891,6759,5,1
4055,14495,5,1
4054,14486,5,1
1901,6800,5,1
396,1433,5,1
4772,17123,5,1
1907,6828,5,1
979,3540,5,1
366,1301,5,1
1926,6901,5,1
4523,16224,5,1
4517,16206,5,1
4519,16210,5,1
1941,6950,5,1
328,1141,5,1
4810,17289,5,1
307,1072,5,1
1959,7026,5,1
305,1064,5,1
968,3507,5,1
3925,14043,5,1
147,510,5,1
2209,7930,5,1
2176,7805,5,1
2484,8933,5,1
2431,8741,5,1
3814,13665,5,1
792,2923,5,1
894,3252,5,1
857,3154,5,1
3792,13608,5,1
3789,13592,5,1
2476,8906,5,1
3785,13583,5,1
829,3052,5,1
2481,8926,5,1
2486,8936,5,1
146,506,5,1
4583,16450,5,1
825,3041,5,1
2503,8995,5,1
2506,9007,5,1
3745,13438,5,1
7,20,5,1
3742,13429,5,1
2538,9114,5,1
795,2935,5,1
2546,9140,5,1
3719,13344,5,1
2430,8739,5,1
3823,13694,5,1
3825,13701,5,1
4909,17657,5,1
4073,14573,5,1
2215,7946,5,1
2218,7956,5,1
133,450,5,1
2265,8126,5,1
2270,8169,5,1
4880,17548,5,1
4881,17551,5,1
3876,13888,5,1
127,437,5,1
4888,17567,5,1
787,2907,5,1
3859,13834,5,1
4892,17590,5,1
2368,8533,5,1
2373,8551,5,1
2381,8579,5,1
918,3353,5,1
2402,8655,5,1
2424,8715,5,1
3829,13717,5,1
3828,13715,5,1
915,3349,5,1
1864,6653,5,1
1006,3637,5,1
4477,16074,5,1
1305,4732,5,1
1225,4443,5,1
1237,4504,5,1
1240,4510,5,1
1247,4527,5,1
4369,15664,5,1
657,2446,5,1
1269,4604,5,1
4349,15574,5,1
1065,3829,5,1
4344,15564,5,1
1301,4722,5,1
1317,4793,5,1
1222,4425,5,1
4331,15498,5,1
4329,15495,5,1
1321,4822,5,1
1348,4891,5,1
654,2439,5,1
1354,4911,5,1
4309,15408,5,1
1357,4915,5,1
1363,4940,5,1
4293,15346,5,1
1374,4982,5,1
1223,4430,5,1
4480,16079,5,1
1834,6543,5,1
705,2611,5,1
1088,3892,5,1
1095,3908,5,1
1096,3910,5,1
1101,3933,5,1
4451,15996,5,1
1122,4023,5,1
4439,15943,5,1
4631,16613,5,1
1152,4140,5,1
4635,16632,5,1
1161,4188,5,1
1167,4213,5,1
1218,4404,5,1
4419,15849,5,1
704,2602,5,1
699,2591,5,1
4647,16684,5,1
684,2545,5,1
1180,4242,5,1
1185,4264,5,1
4409,15811,5,1
4403,15796,5,1
1217,4403,5,1
735,2696,5,1
637,2358,5,1
1377,4998,5,1
1379,5002,5,1
770,2827,5,1
1648,5911,5,1
4153,14866,5,1
500,1809,5,1
739,2715,5,1
1692,6071,5,1
1695,6077,5,1
810,2995,5,1
1718,6139,5,1
4740,17019,5,1
4742,17022,5,1
1769,6304,5,1
447,1612,5,1
1044,3771,5,1
1027,3706,5,1
1778,6340,5,1
426,1539,5,1
4101,14658,5,1
422,1527,5,1
4759,17074,5,1
418,1512,5,1
4091,14627,5,1
4088,14620,5,1
4080,14597,5,1
413,1489,5,1
4159,14876,5,1
4167,14908,5,1
519,1875,5,1
4727,16976,5,1
1386,5017,5,1
593,2183,5,1
1391,5027,5,1
1428,5172,5,1
578,2106,5,1
4706,16893,5,1
4252,15227,5,1
4707,16897,5,1
1043,3767,5,1
1511,5469,5,1
4219,15103,5,1
1529,5536,5,1
1532,5552,5,1
1039,3755,5,1
4188,14994,5,1
4187,14993,5,1
1582,5723,5,1
1587,5743,5,1
1601,5786,5,1
1603,5789,5,1
1037,3750,5,1
520,1876,5,1
1612,5811,5,1
802,2973,5,1
3345,11971,5,1
2574,9214,5,1
2646,9484,5,1
3272,11684,5,1
3598,12928,5,1
2664,9561,5,1
2659,9537,5,1
3482,12498,5,1
3266,11667,5,1
2684,9620,5,1
3589,12907,5,1
3525,12644,5,1
2967,10603,5,1
3218,11513,5,1
3000,10716,5,1
3253,11629,5,1
3539,12717,5,1
3406,12198,5,1
3003,10720,5,1
3407,12202,5,1
2617,9386,5,1
3136,11194,5,1
2706,9697,5,1
3231,11550,5,1
3230,11549,5,1
2979,10649,5,1
3416,12233,5,1
3132,11179,5,1
3578,12857,5,1
2977,10638,5,1
3577,12856,5,1
2649,9494,5,1
2882,10325,5,1
2899,10377,5,1
2974,10629,5,1
2681,9607,5,1
3495,12536,5,1
2736,9773,5,1
3434,12312,5,1
3626,13005,5,1
2955,10562,5,1
3022,10788,5,1
2766,9895,5,1
3201,11431,5,1
3165,11291,5,1
3206,11444,5,1
3186,11374,5,1
2788,9967,5,1
3359,12017,5,1
2729,9754,5,1
3441,12351,5,1
2742,9799,5,1
3552,12762,5,1
3311,11831,5,1
3309,11824,5,1
3015,10769,5,1
2801,10021,5,1
3429,12286,5,1
2802,10025,5,1
3344,11970,5,1
3371,12064,5,1
3520,12632,5,1
3073,10974,5,1
3034,10831,5,1
4302,15390,4,1
1342,4880,4,1
4300,15376,4,1
4295,15350,4,1
4310,15412,4,1
3542,12724,4,1
1362,4939,4,1
4365,15650,4,1
1311,4760,4,1
3005,10727,4,1
1155,4156,4,1
1159,4183,4,1
1160,4186,4,1
1168,4215,4,1
3508,12589,4,1
1199,4319,4,1
3515,12610,4,1
1203,4332,4,1
1215,4400,4,1
3521,12635,4,1
4338,15537,4,1
4378,15704,4,1
1241,4513,4,1
1246,4526,4,1
1250,4538,4,1
4270,15280,4,1
4358,15622,4,1
4352,15590,4,1
1296,4703,4,1
3532,12685,4,1
1399,5067,4,1
4222,15111,4,1
2929,10475,4,1
1429,5173,4,1
4109,14703,4,1
1773,6322,4,1
1785,6377,4,1
1787,6381,4,1
2838,10154,4,1
4092,14630,4,1
1804,6452,4,1
4084,14608,4,1
2821,10091,4,1
1821,6496,4,1
4069,14561,4,1
1866,6662,4,1
1883,6725,4,1
2789,9975,4,1
3614,12963,4,1
4043,14460,4,1
3618,12983,4,1
4036,14416,4,1
1931,6929,4,1
1946,6980,4,1
2764,9885,4,1
1964,7033,4,1
2753,9843,4,1
3631,13022,4,1
1980,7090,4,1
2744,9801,4,1
4001,14332,4,1
2857,10207,4,1
1760,6265,4,1
4118,14736,4,1
1509,5466,4,1
1443,5213,4,1
3554,12787,4,1
1454,5249,4,1
4253,15231,4,1
1459,5259,4,1
4246,15210,4,1
4243,15189,4,1
1473,5331,4,1
1478,5347,4,1
1502,5440,4,1
1504,5456,4,1
3500,12544,4,1
1539,5584,4,1
1729,6182,4,1
1542,5595,4,1
2903,10394,4,1
3566,12819,4,1
4160,14879,4,1
1649,5912,4,1
1665,5969,4,1
1666,5978,4,1
3346,11973,4,1
1676,6008,4,1
1681,6026,4,1
1712,6126,4,1
1717,6136,4,1
3043,10870,4,1
1091,3898,4,1
4438,15937,4,1
3387,12120,4,1
340,1192,4,1
358,1257,4,1
359,1261,4,1
3391,12131,4,1
373,1322,4,1
376,1331,4,1
3393,12143,4,1
4767,17098,4,1
405,1473,4,1
410,1486,4,1
429,1555,4,1
4749,17042,4,1
4739,17016,4,1
3236,11570,4,1
476,1726,4,1
4725,16972,4,1
3228,11543,4,1
548,1986,4,1
551,1996,4,1
4705,16884,4,1
4704,16878,4,1
574,2088,4,1
582,2119,4,1
594,2184,4,1
595,2185,4,1
610,2233,4,1
615,2253,4,1
330,1147,4,1
4820,17326,4,1
620,2268,4,1
4837,17416,4,1
9,27,4,1
12,41,4,1
13,43,4,1
4936,17739,4,1
15,51,4,1
3334,11930,4,1
33,99,4,1
3333,11923,4,1
49,150,4,1
50,151,4,1
53,159,4,1
58,176,4,1
4904,17630,4,1
79,258,4,1
87,286,4,1
4898,17609,4,1
111,364,4,1
112,365,4,1
121,399,4,1
3307,11816,4,1
132,448,4,1
160,540,4,1
168,567,4,1
3302,11792,4,1
3299,11768,4,1
210,729,4,1
231,801,4,1
4686,16814,4,1
634,2347,4,1
3044,10873,4,1
3129,11174,4,1
3470,12439,4,1
4520,16213,4,1
3112,11113,4,1
975,3528,4,1
3110,11106,4,1
982,3549,4,1
988,3566,4,1
1012,3660,4,1
3082,11012,4,1
4492,16105,4,1
1051,3793,4,1
4487,16089,4,1
4483,16084,4,1
3493,12532,4,1
2001,7175,4,1
4467,16043,4,1
3052,10888,4,1
1103,3940,4,1
1107,3964,4,1
1114,3994,4,1
1115,3997,4,1
3047,10876,4,1
1116,4000,4,1
1121,4022,4,1
3046,10875,4,1
1123,4025,4,1
1126,4034,4,1
964,3503,4,1
3464,12422,4,1
636,2355,4,1
4544,16308,4,1
646,2419,4,1
4663,16726,4,1
671,2487,4,1
681,2536,4,1
695,2573,4,1
3202,11434,4,1
4640,16656,4,1
4639,16652,4,1
713,2627,4,1
4632,16614,4,1
732,2683,4,1
3191,11392,4,1
740,2718,4,1
4610,16553,4,1
769,2822,4,1
4600,16505,4,1
3163,11288,4,1
3454,12385,4,1
3150,11244,4,1
4578,16429,4,1
873,3206,4,1
886,3233,4,1
887,3235,4,1
891,3241,4,1
895,3260,4,1
905,3308,4,1
916,3351,4,1
1997,7153,4,1
1318,4797,4,1
3739,13425,4,1
2140,7649,4,1
3803,13639,4,1
2223,7969,4,1
2348,8458,4,1
2452,8822,4,1
3966,14213,4,1
2483,8931,4,1
2640,9456,4,1
2046,7325,4,1
2488,8947,4,1
2526,9081,4,1
2534,9105,4,1
3652,13112,4,1
2217,7954,4,1
3809,13652,4,1
2041,7313,4,1
2668,9570,4,1
2691,9650,4,1
2374,8560,4,1
2189,7873,4,1
2188,7869,4,1
2508,9018,4,1
3732,13397,4,1
2585,9261,4,1
2674,9594,4,1
2610,9357,4,1
3962,14207,4,1
2678,9601,4,1
3791,13598,4,1
2089,7489,4,1
3891,13931,4,1
2271,8170,4,1
2300,8283,4,1
3895,13944,4,1
3697,13289,4,1
3667,13158,4,1
3668,13163,4,1
3748,13445,4,1
2715,9719,4,1
2346,8455,4,1
3871,13879,4,1
2701,9678,4,1
2587,9266,4,1
2062,7384,4,1
2465,8862,4,1
2677,9600,4,1
3800,13632,4,1
3864,13848,4,1
3961,14201,4,1
2343,8431,4,1
3974,14236,4,1
2285,8205,4,1
2015,7222,4,1
2426,8724,4,1
2141,7654,4,1
2156,7707,4,1
2142,7665,4,1
2549,9151,4,1
2557,9168,4,1
2145,7677,4,1
2588,9269,4,1
3639,13070,4,1
3658,13127,4,1
2403,8657,4,1
2167,7759,4,1
3821,13689,4,1
2005,7187,4,1
2162,7740,4,1
2645,9477,4,1
3989,14282,4,1
3767,13525,4,1
2606,9349,4,1
3655,13117,4,1
2738,9793,4,1
3816,13671,4,1
2552,9162,4,1
2392,8615,4,1
2026,7261,4,1
2396,8628,4,1
2990,10677,3,1
3220,11519,3,1
2246,8081,3,1
3401,12183,3,1
4354,15595,3,1
1270,4606,3,1
3399,12176,3,1
2478,8913,3,1
4357,15603,3,1
1420,5133,3,1
576,2090,3,1
2261,8120,3,1
469,1688,3,1
3663,13142,3,1
3526,12650,3,1
1227,4458,3,1
626,2309,3,1
1229,4471,3,1
1430,5178,3,1
619,2267,3,1
3790,13597,3,1
3002,10719,3,1
4376,15691,3,1
4368,15659,3,1
4696,16845,3,1
4268,15274,3,1
1425,5163,3,1
2611,9358,3,1
4364,15637,3,1
1251,4539,3,1
2480,8924,3,1
1252,4540,3,1
1255,4548,3,1
4362,15630,3,1
435,1584,3,1
1395,5053,3,1
3233,11556,3,1
1372,4969,3,1
4321,15448,3,1
463,1670,3,1
1370,4959,3,1
1345,4885,3,1
3538,12715,3,1
467,1685,3,1
4732,17000,3,1
3409,12217,3,1
2608,9354,3,1
3660,13131,3,1
479,1731,3,1
1358,4925,3,1
1360,4933,3,1
3543,12728,3,1
1366,4950,3,1
1365,4945,3,1
3773,13549,3,1
4724,16963,3,1
451,1620,3,1
2241,8063,3,1
4283,15319,3,1
3225,11534,3,1
571,2071,3,1
4710,16906,3,1
2232,8015,3,1
3772,13544,3,1
1307,4734,3,1
2493,8965,3,1
567,2065,3,1
4713,16916,3,1
536,1942,3,1
444,1603,3,1
4285,15323,3,1
4332,15510,3,1
1378,4999,3,1
3779,13571,3,1
3662,13138,3,1
4287,15331,3,1
3243,11592,3,1
3995,14299,3,1
664,2466,3,1
2287,8218,3,1
3677,13208,3,1
800,2963,3,1
3469,12437,3,1
796,2936,3,1
790,2917,3,1
2384,8592,3,1
3174,11330,3,1
1000,3601,3,1
4510,16179,3,1
3178,11353,3,1
1004,3627,3,1
3689,13265,3,1
1020,3694,3,1
2288,8223,3,1
768,2820,3,1
2438,8766,3,1
3094,11055,3,1
3078,10987,3,1
749,2748,3,1
746,2742,3,1
1054,3800,3,1
1058,3805,3,1
4618,16581,3,1
4485,16086,3,1
3188,11387,3,1
3818,13679,3,1
3162,11280,3,1
813,3002,3,1
963,3497,3,1
2428,8727,3,1
871,3199,3,1
897,3270,3,1
899,3277,3,1
900,3294,3,1
4557,16372,3,1
862,3167,3,1
852,3132,3,1
4574,16417,3,1
4553,16353,3,1
3462,12410,3,1
2420,8706,3,1
4549,16330,3,1
833,3067,3,1
4545,16316,3,1
2410,8686,3,1
4584,16455,3,1
3131,11177,3,1
4538,16287,3,1
3819,13682,3,1
4534,16277,3,1
952,3473,3,1
956,3483,3,1
1077,3869,3,1
3853,13821,3,1
730,2681,3,1
2311,8323,3,1
3505,12565,3,1
3259,11643,3,1
4416,15838,3,1
3509,12595,3,1
1176,4231,3,1
3023,10794,3,1
3213,11481,3,1
3214,11491,3,1
653,2434,3,1
1192,4295,3,1
650,2427,3,1
1197,4316,3,1
4402,15795,3,1
644,2402,3,1
4675,16774,3,1
2298,8279,3,1
4676,16776,3,1
4397,15782,3,1
1205,4347,3,1
4395,15775,3,1
1213,4395,3,1
2290,8236,3,1
3422,12258,3,1
3797,13616,3,1
2312,8324,3,1
4476,16073,3,1
3042,10866,3,1
3192,11393,3,1
3997,14310,3,1
2637,9452,3,1
710,2619,3,1
709,2618,3,1
2456,8836,3,1
706,2614,3,1
4460,16027,3,1
2457,8838,3,1
4456,16018,3,1
2676,9597,3,1
2340,8414,3,1
4449,15984,3,1
1120,4020,3,1
2333,8394,3,1
696,2576,3,1
1131,4046,3,1
688,2555,3,1
687,2553,3,1
3207,11450,3,1
4433,15920,3,1
1149,4132,3,1
4659,16716,3,1
1432,5183,3,1
1383,5011,3,1
4262,15254,3,1
2718,9726,3,1
1725,6164,3,1
2527,9091,3,1
4856,17473,3,1
2529,9093,3,1
197,675,3,1
1748,6232,3,1
1753,6246,3,1
4859,17477,3,1
196,654,3,1
4115,14728,3,1
195,653,3,1
2853,10202,3,1
1631,5859,3,1
2847,10180,3,1
3591,12915,3,1
3960,14197,3,1
3594,12921,3,1
3370,12059,3,1
1800,6435,3,1
2053,7353,3,1
2051,7342,3,1
138,469,3,1
1802,6444,3,1
2834,10136,3,1
4852,17462,3,1
