,itemId,count,popClass
5453,5453,10,0
12985,12985,10,0
6821,6821,10,0
16453,16453,10,0
59,59,10,0
1691,1691,10,0
4401,4401,10,0
4298,4298,10,0
1949,1949,10,0
7131,7131,10,0
6793,6793,10,0
1680,1680,10,0
7136,7136,10,0
16703,16703,10,0
16892,16892,10,0
57,57,10,0
16424,16424,10,0
16884,16884,10,0
16419,16419,10,0
5466,5466,10,0
5106,5106,10,0
10209,10209,9,0
3415,3415,9,0
10265,10265,9,0
16746,16746,9,0
3416,3416,9,0
15623,15623,9,0
15575,15575,9,0
577,577,9,0
10224,10224,9,0
9221,9221,9,0
15598,15598,9,0
15605,15605,9,0
15647,15647,9,0
15675,15675,9,0
576,576,9,0
15641,15641,9,0
15571,15571,9,0
15682,15682,9,0
10234,10234,9,0
9212,9212,9,0
15608,15608,9,0
16699,16699,9,0
9227,9227,9,0
15592,15592,9,0
15587,15587,9,0
3068,3068,9,0
9259,9259,9,0
3417,3417,9,0
15634,15634,9,0
15611,15611,9,0
9236,9236,9,0
10247,10247,9,0
16730,16730,9,0
16733,16733,9,0
16710,16710,9,0
15627,15627,9,0
3059,3059,9,0
3408,3408,9,0
15617,15617,9,0
117,117,9,0
112,112,9,0
612,612,9,0
3049,3049,9,0
581,581,9,0
15607,15607,9,0
15618,15618,9,0
16738,16738,9,0
16718,16718,9,0
115,115,9,0
16743,16743,9,0
9165,9165,9,0
10270,10270,9,0
3426,3426,9,0
15327,15327,9,0
726,726,9,0
9086,9086,9,0
15349,15349,9,0
9091,9091,9,0
16890,16890,9,0
10467,10467,9,0
9097,9097,9,0
10466,10466,9,0
16874,16874,9,0
717,717,9,0
712,712,9,0
3452,3452,9,0
10453,10453,9,0
15362,15362,9,0
10451,10451,9,0
10450,10450,9,0
9116,9116,9,0
16870,16870,9,0
15370,15370,9,0
15373,15373,9,0
10440,10440,9,0
15374,15374,9,0
10436,10436,9,0
15388,15388,9,0
10431,10431,9,0
10424,10424,9,0
9130,9130,9,0
9140,9140,9,0
16898,16898,9,0
733,733,9,0
10476,10476,9,0
15271,15271,9,0
15251,15251,9,0
10526,10526,9,0
16960,16960,9,0
770,770,9,0
766,766,9,0
2938,2938,9,0
15259,15259,9,0
21,21,9,0
10513,10513,9,0
9042,9042,9,0
15270,15270,9,0
10508,10508,9,0
2947,2947,9,0
756,756,9,0
9076,9076,9,0
9056,9056,9,0
25,25,9,0
16923,16923,9,0
16922,16922,9,0
744,744,9,0
3461,3461,9,0
16918,16918,9,0
2955,2955,9,0
9064,9064,9,0
741,741,9,0
16910,16910,9,0
9065,9065,9,0
9070,9070,9,0
16844,16844,9,0
10414,10414,9,0
15414,15414,9,0
16780,16780,9,0
16798,16798,9,0
3022,3022,9,0
9186,9186,9,0
10320,10320,9,0
649,649,9,0
15514,15514,9,0
3024,3024,9,0
10315,10315,9,0
16788,16788,9,0
10307,10307,9,0
3029,3029,9,0
10303,10303,9,0
15517,15517,9,0
9193,9193,9,0
651,651,9,0
10299,10299,9,0
3430,3430,9,0
632,632,9,0
9199,9199,9,0
10286,10286,9,0
626,626,9,0
10282,10282,9,0
10281,10281,9,0
92,92,9,0
16760,16760,9,0
15555,15555,9,0
623,623,9,0
620,620,9,0
10331,10331,9,0
9176,9176,9,0
10407,10407,9,0
15443,15443,9,0
16839,16839,9,0
9148,9148,9,0
10404,10404,9,0
2984,2984,9,0
16833,16833,9,0
15425,15425,9,0
9150,9150,9,0
16828,16828,9,0
2986,2986,9,0
10390,10390,9,0
673,673,9,0
2989,2989,9,0
16827,16827,9,0
15463,15463,9,0
9171,9171,9,0
15471,15471,9,0
661,661,9,0
3000,3000,9,0
16816,16816,9,0
10359,10359,9,0
10358,10358,9,0
16812,16812,9,0
660,660,9,0
3006,3006,9,0
9161,9161,9,0
10182,10182,9,0
16811,16811,9,0
9169,9169,9,0
15689,15689,9,0
3285,3285,9,0
10181,10181,9,0
16476,16476,9,0
9803,9803,9,0
16471,16471,9,0
3322,3322,9,0
9492,9492,9,0
373,373,9,0
3324,3324,9,0
9487,9487,9,0
350,350,9,0
377,377,9,0
381,381,9,0
9824,9824,9,0
16477,16477,9,0
16478,16478,9,0
3235,3235,9,0
16111,16111,9,0
15243,15243,9,0
200,200,9,0
16112,16112,9,0
9796,9796,9,0
16114,16114,9,0
16116,16116,9,0
214,214,9,0
16119,16119,9,0
16120,16120,9,0
9506,9506,9,0
16139,16139,9,0
360,360,9,0
16148,16148,9,0
218,218,9,0
3246,3246,9,0
9509,9509,9,0
9474,9474,9,0
385,385,9,0
182,182,9,0
16026,16026,9,0
9906,9906,9,0
9905,9905,9,0
412,412,9,0
3351,3351,9,0
411,411,9,0
9436,9436,9,0
9437,9437,9,0
9902,9902,9,0
410,410,9,0
9444,9444,9,0
404,404,9,0
9449,9449,9,0
9883,9883,9,0
9880,9880,9,0
16029,16029,9,0
9469,9469,9,0
9874,9874,9,0
9871,9871,9,0
9870,9870,9,0
174,174,9,0
16041,16041,9,0
16042,16042,9,0
16063,16063,9,0
9859,9859,9,0
9855,9855,9,0
16070,16070,9,0
16514,16514,9,0
179,179,9,0
9465,9465,9,0
16076,16076,9,0
16161,16161,9,0
16170,16170,9,0
16695,16695,9,0
3268,3268,9,0
16359,16359,9,0
256,256,9,0
9669,9669,9,0
3269,3269,9,0
9572,9572,9,0
9675,9675,9,0
16272,16272,9,0
9511,9511,9,0
9691,9691,9,0
16379,16379,9,0
9700,9700,9,0
16264,16264,9,0
253,253,9,0
16384,16384,9,0
9663,9663,9,0
16279,16279,9,0
16347,16347,9,0
9657,9657,9,0
309,309,9,0
16346,16346,9,0
3300,3300,9,0
16335,16335,9,0
16334,16334,9,0
16295,16295,9,0
16297,16297,9,0
16298,16298,9,0
3295,3295,9,0
16311,16311,9,0
16331,16331,9,0
16315,16315,9,0
282,282,9,0
16260,16260,9,0
16385,16385,9,0
241,241,9,0
9741,9741,9,0
9769,9769,9,0
3251,3251,9,0
9767,9767,9,0
16433,16433,9,0
9519,9519,9,0
9527,9527,9,0
16183,16183,9,0
9529,9529,9,0
16187,16187,9,0
9763,9763,9,0
16194,16194,9,0
340,340,9,0
9538,9538,9,0
9743,9743,9,0
16200,16200,9,0
16253,16253,9,0
9540,9540,9,0
9541,9541,9,0
227,227,9,0
9721,9721,9,0
16413,16413,9,0
228,228,9,0
9546,9546,9,0
16209,16209,9,0
16408,16408,9,0
16402,16402,9,0
9552,9552,9,0
16231,16231,9,0
16395,16395,9,0
234,234,9,0
16004,16004,9,0
9909,9909,9,0
16544,16544,9,0
15796,15796,9,0
9335,9335,9,0
3388,3388,9,0
16627,16627,9,0
3389,3389,9,0
15799,15799,9,0
3122,3122,9,0
9330,9330,9,0
9429,9429,9,0
16633,16633,9,0
140,140,9,0
9322,9322,9,0
10093,10093,9,0
10101,10101,9,0
10103,10103,9,0
9337,9337,9,0
10069,10069,9,0
145,145,9,0
16619,16619,9,0
10063,10063,9,0
522,522,9,0
16616,16616,9,0
15813,15813,9,0
9341,9341,9,0
16606,16606,9,0
9345,9345,9,0
10053,10053,9,0
15833,15833,9,0
15837,15837,9,0
9347,9347,9,0
3379,3379,9,0
16602,16602,9,0
15769,15769,9,0
9306,9306,9,0
9304,9304,9,0
15726,15726,9,0
10179,10179,9,0
9269,9269,9,0
9272,9272,9,0
564,564,9,0
16690,16690,9,0
3401,3401,9,0
16671,16671,9,0
15709,15709,9,0
10160,10160,9,0
16665,16665,9,0
9287,9287,9,0
9294,9294,9,0
15724,15724,9,0
10151,10151,9,0
15727,15727,9,0
10109,10109,9,0
15736,15736,9,0
10147,10147,9,0
15739,15739,9,0
10137,10137,9,0
15744,15744,9,0
3104,3104,9,0
10125,10125,9,0
9302,9302,9,0
10123,10123,9,0
544,544,9,0
10116,10116,9,0
10113,10113,9,0
15762,15762,9,0
10111,10111,9,0
9360,9360,9,0
511,511,9,0
15841,15841,9,0
9951,9951,9,0
3183,3183,9,0
3370,3370,9,0
16561,16561,9,0
9391,9391,9,0
9393,9393,9,0
3363,3363,9,0
3362,3362,9,0
161,161,9,0
3189,3189,9,0
9956,9956,9,0
15938,15938,9,0
9411,9411,9,0
15948,15948,9,0
15949,15949,9,0
15950,15950,9,0
16569,16569,9,0
9950,9950,9,0
435,435,9,0
16553,16553,9,0
15967,15967,9,0
9948,9948,9,0
9944,9944,9,0
9942,9942,9,0
9940,9940,9,0
15987,15987,9,0
3354,3354,9,0
9924,9924,9,0
9919,9919,9,0
9917,9917,9,0
3205,3205,9,0
9965,9965,9,0
16581,16581,9,0
10034,10034,9,0
3374,3374,9,0
508,508,9,0
15844,15844,9,0
16598,16598,9,0
15853,15853,9,0
15854,15854,9,0
10022,10022,9,0
480,480,9,0
16596,16596,9,0
10012,10012,9,0
9363,9363,9,0
16594,16594,9,0
3155,3155,9,0
10006,10006,9,0
16588,16588,9,0
10002,10002,9,0
15909,15909,9,0
9371,9371,9,0
15873,15873,9,0
9999,9999,9,0
15875,15875,9,0
9372,9372,9,0
9992,9992,9,0
16587,16587,9,0
15894,15894,9,0
3163,3163,9,0
3371,3371,9,0
3164,3164,9,0
9376,9376,9,0
9974,9974,9,0
15896,15896,9,0
12855,12855,9,0
10886,10886,9,0
15242,15242,9,0
11988,11988,9,0
11992,11992,9,0
2447,2447,9,0
1670,1670,9,0
12014,12014,9,0
12028,12028,9,0
12029,12029,9,0
12034,12034,9,0
1678,1678,9,0
12035,12035,9,0
2435,2435,9,0
12042,12042,9,0
2430,2430,9,0
12049,12049,9,0
12051,12051,9,0
12077,12077,9,0
1703,1703,9,0
1705,1705,9,0
2423,2423,9,0
1723,1723,9,0
1661,1661,9,0
11986,11986,9,0
1729,1729,9,0
11981,11981,9,0
13740,13740,9,0
13725,13725,9,0
11924,11924,9,0
11926,11926,9,0
11931,11931,9,0
11933,11933,9,0
2476,2476,9,0
11942,11942,9,0
11944,11944,9,0
11946,11946,9,0
1643,1643,9,0
1646,1646,9,0
2463,2463,9,0
11967,11967,9,0
1653,1653,9,0
11971,11971,9,0
11972,11972,9,0
11976,11976,9,0
11977,11977,9,0
1728,1728,9,0
1730,1730,9,0
12263,12263,9,0
1799,1799,9,0
12191,12191,9,0
1804,1804,9,0
13616,13616,9,0
12198,12198,9,0
13608,13608,9,0
1809,1809,9,0
13597,13597,9,0
2403,2403,9,0
1815,1815,9,0
12204,12204,9,0
2402,2402,9,0
13583,13583,9,0
12223,12223,9,0
2387,2387,9,0
13556,13556,9,0
2385,2385,9,0
12251,12251,9,0
13552,13552,9,0
1832,1832,9,0
12190,12190,9,0
1789,1789,9,0
1732,1732,9,0
12186,12186,9,0
12129,12129,9,0
12131,12131,9,0
2417,2417,9,0
1736,1736,9,0
1738,1738,9,0
1744,1744,9,0
12137,12137,9,0
1756,1756,9,0
1760,1760,9,0
12163,12163,9,0
12165,12165,9,0
12166,12166,9,0
1769,1769,9,0
13643,13643,9,0
12172,12172,9,0
12174,12174,9,0
1786,1786,9,0
12181,12181,9,0
2409,2409,9,0
11917,11917,9,0
1610,1610,9,0
11914,11914,9,0
2543,2543,9,0
11715,11715,9,0
1431,1431,9,0
11721,11721,9,0
11727,11727,9,0
13960,13960,9,0
13950,13950,9,0
11741,11741,9,0
11742,11742,9,0
1448,1448,9,0
11752,11752,9,0
13941,13941,9,0
13937,13937,9,0
11754,11754,9,0
11755,11755,9,0
11756,11756,9,0
2527,2527,9,0
2526,2526,9,0
11759,11759,9,0
13931,13931,9,0
13973,13973,9,0
11682,11682,9,0
11913,11913,9,0
13988,13988,9,0
14038,14038,9,0
1406,1406,9,0
11630,11630,9,0
1410,1410,9,0
1411,1411,9,0
11643,11643,9,0
14014,14014,9,0
11646,11646,9,0
14007,14007,9,0
14006,14006,9,0
11652,11652,9,0
14000,14000,9,0
11661,11661,9,0
11663,11663,9,0
11664,11664,9,0
11668,11668,9,0
11672,11672,9,0
11673,11673,9,0
11675,11675,9,0
1457,1457,9,0
13917,13917,9,0
13916,13916,9,0
1464,1464,9,0
13813,13813,9,0
13809,13809,9,0
13805,13805,9,0
13797,13797,9,0
11863,11863,9,0
11870,11870,9,0
11876,11876,9,0
11879,11879,9,0
13790,13790,9,0
1515,1515,9,0
2494,2494,9,0
11884,11884,9,0
1524,1524,9,0
1549,1549,9,0
11896,11896,9,0
2488,2488,9,0
11908,11908,9,0
1587,1587,9,0
1597,1597,9,0
11857,11857,9,0
11856,11856,9,0
13814,13814,9,0
1474,1474,9,0
13906,13906,9,0
1466,1466,9,0
11772,11772,9,0
13898,13898,9,0
13894,13894,9,0
2519,2519,9,0
2514,2514,9,0
11798,11798,9,0
11800,11800,9,0
13821,13821,9,0
11819,11819,9,0
1493,1493,9,0
13859,13859,9,0
13852,13852,9,0
13850,13850,9,0
13849,13849,9,0
11833,11833,9,0
1505,1505,9,0
1836,1836,9,0
2381,2381,9,0
2934,2934,9,0
12600,12600,9,0
13090,13090,9,0
13086,13086,9,0
12614,12614,9,0
13081,13081,9,0
13074,13074,9,0
12624,12624,9,0
2192,2192,9,0
12627,12627,9,0
12631,12631,9,0
2188,2188,9,0
2047,2047,9,0
13065,13065,9,0
13054,13054,9,0
13045,13045,9,0
13041,13041,9,0
13038,13038,9,0
2180,2180,9,0
12677,12677,9,0
13035,13035,9,0
12601,12601,9,0
12597,12597,9,0
13027,13027,9,0
12595,12595,9,0
12536,12536,9,0
13155,13155,9,0
12543,12543,9,0
2010,2010,9,0
13148,13148,9,0
13146,13146,9,0
2012,2012,9,0
2013,2013,9,0
12552,12552,9,0
2014,2014,9,0
13136,13136,9,0
2020,2020,9,0
13118,13118,9,0
13104,13104,9,0
12579,12579,9,0
12582,12582,9,0
12583,12583,9,0
13102,13102,9,0
13099,13099,9,0
12682,12682,9,0
13024,13024,9,0
1845,1845,9,0
12951,12951,9,0
12942,12942,9,0
12804,12804,9,0
12924,12924,9,0
12923,12923,9,0
12811,12811,9,0
12920,12920,9,0
12910,12910,9,0
2091,2091,9,0
12821,12821,9,0
12823,12823,9,0
12904,12904,9,0
12903,12903,9,0
12894,12894,9,0
2139,2139,9,0
12827,12827,9,0
12890,12890,9,0
12840,12840,9,0
12844,12844,9,0
12862,12862,9,0
12794,12794,9,0
12783,12783,9,0
12686,12686,9,0
12955,12955,9,0
13017,13017,9,0
2170,2170,9,0
12707,12707,9,0
13014,13014,9,0
12714,12714,9,0
2064,2064,9,0
13002,13002,9,0
12727,12727,9,0
2066,2066,9,0
12978,12978,9,0
12742,12742,9,0
2152,2152,9,0
12745,12745,9,0
12970,12970,9,0
12767,12767,9,0
12768,12768,9,0
12773,12773,9,0
12968,12968,9,0
2072,2072,9,0
2245,2245,9,0
13188,13188,9,0
12527,12527,9,0
13416,13416,9,0
12337,12337,9,0
1887,1887,9,0
1895,1895,9,0
13400,13400,9,0
12349,12349,9,0
12352,12352,9,0
13395,13395,9,0
12357,12357,9,0
13391,13391,9,0
13387,13387,9,0
13380,13380,9,0
12367,12367,9,0
2319,2319,9,0
1913,1913,9,0
2317,2317,9,0
1921,1921,9,0
13353,13353,9,0
13342,13342,9,0
13340,13340,9,0
12334,12334,9,0
13420,13420,9,0
13195,13195,9,0
13422,13422,9,0
13507,13507,9,0
2372,2372,9,0
12281,12281,9,0
12286,12286,9,0
1852,1852,9,0
1854,1854,9,0
2366,2366,9,0
13487,13487,9,0
1860,1860,9,0
1864,1864,9,0
12300,12300,9,0
13466,13466,9,0
13464,13464,9,0
13452,13452,9,0
12314,12314,9,0
13450,13450,9,0
12319,12319,9,0
1882,1882,9,0
12327,12327,9,0
12404,12404,9,0
13335,13335,9,0
2307,2307,9,0
13330,13330,9,0
2283,2283,9,0
2280,2280,9,0
12458,12458,9,0
13235,13235,9,0
12466,12466,9,0
1982,1982,9,0
12481,12481,9,0
12482,12482,9,0
1988,1988,9,0
2267,2267,9,0
12487,12487,9,0
12488,12488,9,0
2266,2266,9,0
12501,12501,9,0
13207,13207,9,0
13204,13204,9,0
12508,12508,9,0
13199,13199,9,0
12514,12514,9,0
12455,12455,9,0
13250,13250,9,0
13255,13255,9,0
1947,1947,9,0
12417,12417,9,0
12419,12419,9,0
12420,12420,9,0
12421,12421,9,0
13328,13328,9,0
2303,2303,9,0
12424,12424,9,0
1938,1938,9,0
2301,2301,9,0
1972,1972,9,0
1958,1958,9,0
13304,13304,9,0
12432,12432,9,0
2297,2297,9,0
1965,1965,9,0
13281,13281,9,0
1969,1969,9,0
1971,1971,9,0
14047,14047,9,0
11610,11610,9,0
14052,14052,9,0
10855,10855,9,0
14823,14823,9,0
14807,14807,9,0
973,973,9,0
10869,10869,9,0
14795,14795,9,0
10871,10871,9,0
10873,10873,9,0
10874,10874,9,0
10879,10879,9,0
10881,10881,9,0
10884,10884,9,0
2787,2787,9,0
984,984,9,0
14766,14766,9,0
14761,14761,9,0
10894,10894,9,0
10898,10898,9,0
10900,10900,9,0
14753,14753,9,0
14827,14827,9,0
960,960,9,0
2774,2774,9,0
10843,10843,9,0
10777,10777,9,0
14923,14923,9,0
924,924,9,0
10788,10788,9,0
14893,14893,9,0
10794,10794,9,0
10797,10797,9,0
10808,10808,9,0
14880,14880,9,0
942,942,9,0
10815,10815,9,0
10819,10819,9,0
14869,14869,9,0
10823,10823,9,0
14865,14865,9,0
10834,10834,9,0
947,947,9,0
10837,10837,9,0
955,955,9,0
992,992,9,0
10913,10913,9,0
1385,1385,9,0
14648,14648,9,0
14641,14641,9,0
14638,14638,9,0
1065,1065,9,0
10996,10996,9,0
1067,1067,9,0
14625,14625,9,0
11021,11021,9,0
11029,11029,9,0
1068,1068,9,0
14605,14605,9,0
14604,14604,9,0
11036,11036,9,0
11037,11037,9,0
1077,1077,9,0
14593,14593,9,0
1078,1078,9,0
14586,14586,9,0
2720,2720,9,0
14582,14582,9,0
14644,14644,9,0
14650,14650,9,0
10916,10916,9,0
14658,14658,9,0
14713,14713,9,0
14709,14709,9,0
14701,14701,9,0
10924,10924,9,0
14695,14695,9,0
10940,10940,9,0
14679,14679,9,0
10946,10946,9,0
10952,10952,9,0
2758,2758,9,0
10956,10956,9,0
10958,10958,9,0
2757,2757,9,0
1051,1051,9,0
2754,2754,9,0
14662,14662,9,0
10972,10972,9,0
10974,10974,9,0
10975,10975,9,0
14930,14930,9,0
910,910,9,0
10773,10773,9,0
2885,2885,9,0
10589,10589,9,0
15147,15147,9,0
2882,2882,9,0
2880,2880,9,0
10601,10601,9,0
10603,10603,9,0
10604,10604,9,0
10612,10612,9,0
10613,10613,9,0
15137,15137,9,0
2867,2867,9,0
2862,2862,9,0
827,827,9,0
2860,2860,9,0
10639,10639,9,0
10643,10643,9,0
836,836,9,0
10649,10649,9,0
15095,15095,9,0
10588,10588,9,0
15151,15151,9,0
10763,10763,9,0
15154,15154,9,0
2929,2929,9,0
779,779,9,0
15235,15235,9,0
2915,2915,9,0
10548,10548,9,0
783,783,9,0
15210,15210,9,0
15206,15206,9,0
15192,15192,9,0
15188,15188,9,0
15185,15185,9,0
2891,2891,9,0
15180,15180,9,0
15177,15177,9,0
2889,2889,9,0
15173,15173,9,0
15170,15170,9,0
10580,10580,9,0
15155,15155,9,0
841,841,9,0
10658,10658,9,0
15092,15092,9,0
10668,10668,9,0
15026,15026,9,0
869,869,9,0
15010,15010,9,0
873,873,9,0
10741,10741,9,0
878,878,9,0
883,883,9,0
14983,14983,9,0
14982,14982,9,0
14979,14979,9,0
10745,10745,9,0
2823,2823,9,0
14967,14967,9,0
10752,10752,9,0
10753,10753,9,0
2819,2819,9,0
14958,14958,9,0
10758,10758,9,0
897,897,9,0
10733,10733,9,0
10728,10728,9,0
2831,2831,9,0
2839,2839,9,0
15090,15090,9,0
844,844,9,0
10685,10685,9,0
15086,15086,9,0
15082,15082,9,0
15078,15078,9,0
15074,15074,9,0
2840,2840,9,0
15071,15071,9,0
15027,15027,9,0
15060,15060,9,0
10703,10703,9,0
10706,10706,9,0
10714,10714,9,0
15034,15034,9,0
15031,15031,9,0
866,866,9,0
2833,2833,9,0
14573,14573,9,0
1092,1092,9,0
14559,14559,9,0
11413,11413,9,0
11419,11419,9,0
11420,11420,9,0
11421,11421,9,0
11422,11422,9,0
11423,11423,9,0
11424,11424,9,0
11425,11425,9,0
14208,14208,9,0
14207,14207,9,0
11430,11430,9,0
11433,11433,9,0
11434,11434,9,0
14192,14192,9,0
11439,11439,9,0
11441,11441,9,0
11442,11442,9,0
11444,11444,9,0
11448,11448,9,0
11449,11449,9,0
14230,14230,9,0
11412,11412,9,0
1251,1251,9,0
1295,1295,9,0
11379,11379,9,0
11380,11380,9,0
11382,11382,9,0
11384,11384,9,0
11385,11385,9,0
11386,11386,9,0
11389,11389,9,0
1269,1269,9,0
11396,11396,9,0
1274,1274,9,0
11397,11397,9,0
11399,11399,9,0
1287,1287,9,0
11402,11402,9,0
11404,11404,9,0
14254,14254,9,0
11406,11406,9,0
11407,11407,9,0
1294,1294,9,0
11452,11452,9,0
14174,14174,9,0
11453,11453,9,0
11454,11454,9,0
11504,11504,9,0
14129,14129,9,0
2584,2584,9,0
11507,11507,9,0
11522,11522,9,0
1341,1341,9,0
14104,14104,9,0
11536,11536,9,0
14087,14087,9,0
1358,1358,9,0
14079,14079,9,0
11556,11556,9,0
11568,11568,9,0
14076,14076,9,0
11572,11572,9,0
1374,1374,9,0
14062,14062,9,0
11589,11589,9,0
14061,14061,9,0
14140,14140,9,0
11495,11495,9,0
2587,2587,9,0
11472,11472,9,0
1327,1327,9,0
11459,11459,9,0
11460,11460,9,0
11461,11461,9,0
11463,11463,9,0
11467,11467,9,0
11468,11468,9,0
11471,11471,9,0
11473,11473,9,0
1334,1334,9,0
14160,14160,9,0
11476,11476,9,0
11478,11478,9,0
11479,11479,9,0
11481,11481,9,0
11486,11486,9,0
1329,1329,9,0
1332,1332,9,0
1254,1254,9,0
11354,11354,9,0
1097,1097,9,0
14470,14470,9,0
1153,1153,9,0
2679,2679,9,0
1154,1154,9,0
2676,2676,9,0
11173,11173,9,0
1155,1155,9,0
11176,11176,9,0
11178,11178,9,0
14451,14451,9,0
1167,1167,9,0
11184,11184,9,0
14442,14442,9,0
2670,2670,9,0
14437,14437,9,0
14434,14434,9,0
11198,11198,9,0
11199,11199,9,0
14431,14431,9,0
11201,11201,9,0
11154,11154,9,0
14480,14480,9,0
14310,14310,9,0
2695,2695,9,0
2718,2718,9,0
11057,11057,9,0
14549,14549,9,0
14548,14548,9,0
1120,1120,9,0
11069,11069,9,0
14517,14517,9,0
11070,11070,9,0
11075,11075,9,0
2713,2713,9,0
11080,11080,9,0
11082,11082,9,0
11093,11093,9,0
1146,1146,9,0
14484,14484,9,0
11116,11116,9,0
11119,11119,9,0
11120,11120,9,0
11121,11121,9,0
14430,14430,9,0
11202,11202,9,0
14410,14410,9,0
1222,1222,9,0
11298,11298,9,0
11303,11303,9,0
11305,11305,9,0
2629,2629,9,0
14331,14331,9,0
11324,11324,9,0
14330,14330,9,0
2616,2616,9,0
14318,14318,9,0
14317,14317,9,0
2615,2615,9,0
11340,11340,9,0
11345,11345,9,0
11349,11349,9,0
14311,14311,9,0
2607,2607,9,0
11351,11351,9,0
2605,2605,9,0
11353,11353,9,0
11297,11297,9,0
11296,11296,9,0
11294,11294,9,0
11235,11235,9,0
2654,2654,9,0
14379,14379,9,0
11219,11219,9,0
2652,2652,9,0
11226,11226,9,0
14376,14376,9,0
14374,14374,9,0
2648,2648,9,0
14372,14372,9,0
11291,11291,9,0
11247,11247,9,0
1231,1231,9,0
1232,1232,9,0
1235,1235,9,0
2640,2640,9,0
11284,11284,9,0
11286,11286,9,0
14341,14341,9,0
12972,12972,9,0
5222,5222,9,0
7208,7208,9,0
3912,3912,9,0
6539,6539,9,0
5586,5586,9,0
3607,3607,9,0
8002,8002,9,0
7530,7530,9,0
5992,5992,9,0
5993,5993,9,0
8682,8682,9,0
8004,8004,9,0
8007,8007,9,0
8009,8009,9,0
8014,8014,9,0
8017,8017,9,0
4961,4961,9,0
7015,7015,9,0
5719,5719,9,0
5580,5580,9,0
4730,4730,9,0
5997,5997,9,0
7005,7005,9,0
6558,6558,9,0
8031,8031,9,0
8032,8032,9,0
8691,8691,9,0
3898,3898,9,0
7019,7019,9,0
8710,8710,9,0
5168,5168,9,0
7047,7047,9,0
5165,5165,9,0
7239,7239,9,0
5987,5987,9,0
8717,8717,9,0
5988,5988,9,0
4537,4537,9,0
3597,3597,9,0
4314,4314,9,0
4056,4056,9,0
8700,8700,9,0
5343,5343,9,0
5160,5160,9,0
7244,7244,9,0
6527,6527,9,0
7991,7991,9,0
4917,4917,9,0
5590,5590,9,0
4106,4106,9,0
6533,6533,9,0
4528,4528,9,0
8657,8657,9,0
4322,4322,9,0
4850,4850,9,0
8614,8614,9,0
4332,4332,9,0
4102,4102,9,0
6992,6992,9,0
7539,7539,9,0
6593,6593,9,0
4957,4957,9,0
8062,8062,9,0
6984,6984,9,0
8615,8615,9,0
8068,8068,9,0
5893,5893,9,0
6581,6581,9,0
6006,6006,9,0
4956,4956,9,0
7633,7633,9,0
4803,4803,9,0
8077,8077,9,0
6610,6610,9,0
5378,5378,9,0
8600,8600,9,0
8589,8589,9,0
8079,8079,9,0
8055,8055,9,0
8054,8054,9,0
6150,6150,9,0
4103,4103,9,0
5154,5154,9,0
4734,4734,9,0
4324,4324,9,0
5359,5359,9,0
7000,7000,9,0
7340,7340,9,0
8039,8039,9,0
8040,8040,9,0
4511,4511,9,0
3875,3875,9,0
8646,8646,9,0
3619,3619,9,0
5779,5779,9,0
6570,6570,9,0
5775,5775,9,0
8044,8044,9,0
4922,4922,9,0
6573,6573,9,0
6146,6146,9,0
4735,4735,9,0
3870,3870,9,0
3869,3869,9,0
7982,7982,9,0
3592,3592,9,0
3851,3851,9,0
5331,5331,9,0
7097,7097,9,0
5708,5708,9,0
5304,5304,9,0
7386,7386,9,0
4284,4284,9,0
8789,8789,9,0
6468,6468,9,0
7089,7089,9,0
7385,7385,9,0
8785,8785,9,0
7918,7918,9,0
5015,5015,9,0
5305,5305,9,0
5306,5306,9,0
3942,3942,9,0
4561,4561,9,0
7234,7234,9,0
8777,8777,9,0
4286,4286,9,0
7382,7382,9,0
4559,4559,9,0
6475,6475,9,0
4846,4846,9,0
3567,3567,9,0
7906,7906,9,0
3948,3948,9,0
6427,6427,9,0
4270,4270,9,0
4595,4595,9,0
7884,7884,9,0
7115,7115,9,0
4996,4996,9,0
7389,7389,9,0
5645,5645,9,0
4588,4588,9,0
7893,7893,9,0
5644,5644,9,0
4587,4587,9,0
3949,3949,9,0
4584,4584,9,0
4998,4998,9,0
7498,7498,9,0
8811,8811,9,0
4814,4814,9,0
7670,7670,9,0
3953,3953,9,0
7901,7901,9,0
5636,5636,9,0
7903,7903,9,0
6479,6479,9,0
5839,5839,9,0
5971,5971,9,0
7370,7370,9,0
7373,7373,9,0
7069,7069,9,0
5911,5911,9,0
4722,4722,9,0
8745,8745,9,0
4546,4546,9,0
5041,5041,9,0
8742,8742,9,0
8740,8740,9,0
7967,7967,9,0
5169,5169,9,0
4549,4549,9,0
3589,3589,9,0
7514,7514,9,0
7975,7975,9,0
5327,5327,9,0
3913,3913,9,0
5710,5710,9,0
7061,7061,9,0
5329,5329,9,0
7057,7057,9,0
4110,4110,9,0
7374,7374,9,0
7070,7070,9,0
6485,6485,9,0
4555,4555,9,0
6486,6486,9,0
7081,7081,9,0
4288,4288,9,0
7929,7929,9,0
5709,5709,9,0
5317,5317,9,0
8763,8763,9,0
8760,8760,9,0
7933,7933,9,0
4289,4289,9,0
4810,4810,9,0
4294,4294,9,0
4052,4052,9,0
3578,3578,9,0
7656,7656,9,0
5607,5607,9,0
5912,5912,9,0
6497,6497,9,0
7949,7949,9,0
7952,7952,9,0
8751,8751,9,0
3584,3584,9,0
6620,6620,9,0
